EQ_ID,Mag
020399,8.9
020400,9.2
020401,9.0
020403,9.0
020404,8.8
020405,9.1
020406,9.0
020407,8.9
020408,8.8
020409,8.8
020410,9.1
020411,8.9
020412,8.9
020413,8.9
020414,9.0
020416,8.9
020417,8.8
020419,8.8
020420,9.0
020421,8.8
020422,9.0
020423,8.7
020424,8.9
020426,9.0
020427,9.1
020428,9.0
020429,9.0
020431,9.0
020432,8.8
020433,9.1
020434,8.9
020435,9.0
020436,9.0
020437,8.7
020438,8.9
020439,9.1
020440,8.9
020441,9.0
020442,9.0
020445,9.0
020446,8.7
020447,8.9
020448,8.8
020450,8.8
020451,8.8
020452,8.9
020453,8.8
020455,9.1
020456,9.0
020457,8.9
020458,8.9
020459,8.9
020460,9.0
020461,8.9
020470,9.1
020471,8.9
020472,9.1
020473,9.0
020474,9.0
020475,9.1
020476,9.0
020478,9.0
020479,9.0
020480,9.2
020481,9.1
020482,8.9
020485,9.0
020486,9.1
020489,8.9
020491,9.1
020492,8.9
020495,9.0
020496,9.0
020497,8.9
020499,9.0
020500,9.0
020502,9.0
020504,8.7
020505,9.0
020507,9.0
020508,9.2
020509,8.9
020510,8.9
020511,8.9
020512,9.0
020514,9.2
020515,8.8
020517,9.0
020518,8.8
020520,9.1
020523,9.0
020526,8.9
020528,9.1
020529,9.0
020531,9.1
020532,9.0
020533,9.0
020534,9.1
020535,8.8
020536,9.1
020537,8.7
020538,8.9
020539,8.9
020540,9.2
020541,8.9
020543,8.8
020546,9.0
020547,9.0
020548,8.8
020550,9.0
020552,8.9
020554,9.1
020555,8.9
020556,9.0
020557,9.0
020558,8.9
020559,8.8
020560,8.9
020561,8.9
020562,8.8
020564,9.0
020567,8.8
020568,9.2
020570,8.9
020571,9.0
020572,9.1
020573,8.9
020574,8.9
020575,8.8
020578,9.0
020580,9.0
020581,9.0
020582,8.9
020586,8.7
020587,9.1
020588,9.0
020591,9.1
020592,9.0
020593,9.1
020595,9.0
020596,8.9
020597,8.8
020598,9.0
020600,8.9
020601,9.0
020602,8.8
020608,8.9
020609,8.9
020610,8.9
020611,9.0
020614,9.0
020615,9.0
020616,9.2
020617,9.1
020618,9.0
020619,9.1
020621,8.9
020622,8.9
020624,8.7
020625,9.1
020629,9.0
020630,9.2
020631,9.0
020633,9.0
020635,9.0
020636,8.8
020637,9.0
020639,8.8
020641,8.8
020642,8.9
020644,8.8
020645,9.2
020646,9.1
020648,8.9
020649,9.1
020650,8.6
020652,8.9
020654,9.0
020655,8.9
020658,8.9
020659,9.0
020660,8.8
020661,8.9
020662,8.9
020663,9.0
020664,9.0
020666,8.9
020667,8.9
020669,8.9
020670,8.8
020671,9.1
020672,9.0
020674,9.0
020675,8.7
020677,9.0
020678,9.0
020679,9.0
020681,8.8
020682,9.0
020683,8.9
020684,9.1
020685,9.1
020686,9.2
020689,9.0
020690,8.9
020692,9.1
020693,8.8
020694,9.1
020696,9.0
020699,8.9
020700,9.0
020701,8.7
020702,9.0
020705,9.2
020706,8.9
020707,9.0
020708,8.9
020709,8.8
020710,8.7
020711,9.0
020713,9.1
020715,8.9
020717,8.8
020718,9.1
020722,9.1
020723,8.9
020724,9.0
020725,9.1
020726,9.1
020727,9.0
020728,9.0
020730,8.9
020731,9.0
020733,8.8
020734,8.9
020735,8.8
020737,9.0
020738,9.2
020739,9.0
020740,8.8
020741,9.1
020742,9.0
020744,8.9
020745,9.0
020746,9.1
020748,9.0
020749,9.2
020750,8.9
020751,9.0
020752,8.9
020753,9.0
020754,9.0
020755,8.9
020756,8.9
020757,9.0
020758,9.1
020759,8.9
020760,9.0
020762,8.9
020765,8.8
020766,9.0
020767,8.9
020768,8.9
020769,9.0
020770,8.8
020771,9.0
020773,9.1
020774,8.9
020776,9.1
020777,8.8
020778,8.9
020779,9.0
020780,9.2
020781,8.9
020782,8.9
020783,8.8
020784,8.9
020785,8.9
020786,9.1
020787,9.1
020788,8.9
020789,9.0
020790,9.0
020792,9.0
020793,9.2
020794,8.9
020796,9.1
020797,8.8
020798,8.9
020800,9.1
020801,9.1
020802,9.0
020803,9.0
020804,9.1
020805,9.0
020806,9.1
020807,9.3
020809,9.2
020810,9.2
020812,9.0
020813,9.2
020814,8.9
020816,9.0
020817,8.9
020818,9.1
020819,9.2
020820,9.0
020821,9.0
020822,9.0
020823,9.1
020824,9.0
020825,9.2
020826,9.0
020827,9.2
020828,9.0
020829,9.0
020830,9.1
020831,9.1
020832,9.0
020833,9.1
020835,9.0
020836,9.0
020837,9.1
020838,9.0
020839,9.2
020840,9.0
020842,9.0
020843,9.1
020844,9.2
020846,9.1
020847,9.1
020849,9.2
020850,9.0
020851,9.0
020853,9.1
020854,8.9
020855,8.8
020857,9.0
020858,8.9
020860,9.1
020861,9.0
020862,8.8
020863,9.2
020864,9.0
020865,8.9
020869,9.1
020870,9.1
020873,8.9
020874,9.1
020875,9.1
020877,9.0
020878,9.0
020880,9.1
020882,8.9
020884,9.1
020885,9.1
020886,8.9
020887,9.1
020888,9.2
020890,9.1
020893,8.9
020894,9.2
020896,8.9
020897,9.1
020898,9.2
020899,9.2
020902,9.0
020903,9.0
020906,9.0
020908,8.9
020909,9.2
020910,9.2
020911,9.3
020912,8.9
020913,9.0
020914,9.0
020918,9.0
020920,9.0
020922,9.1
020923,8.8
020925,9.1
020926,9.1
020929,8.9
020930,9.0
020931,9.1
020932,9.1
020933,9.1
020934,9.1
020936,9.0
020937,9.1
020938,9.2
020939,8.9
020940,9.0
020941,9.1
020942,9.2
020943,9.0
020944,9.0
020945,9.2
020946,9.1
020948,9.0
020949,9.2
020950,9.1
020952,9.0
020953,9.1
020954,9.1
020955,9.0
020956,9.0
020957,9.2
020958,9.1
020960,9.2
020961,8.9
020963,9.2
020964,9.0
020965,9.1
020967,9.1
020968,9.1
020969,9.0
020972,9.1
020973,9.1
020974,8.9
020975,8.9
020977,9.0
020978,9.2
020979,8.9
020980,9.2
020981,9.1
020982,9.0
020983,9.1
020985,9.2
020987,8.8
020988,9.1
020990,9.2
020991,9.2
020992,9.1
020994,9.2
020996,8.9
020998,9.1
020999,8.9
021001,9.1
021002,9.3
021003,9.0
021004,9.1
021006,9.1
021007,9.1
021008,9.0
021009,9.4
021010,9.1
021011,9.0
021012,9.1
021014,9.0
021015,8.9
021016,9.0
021018,9.1
021019,9.0
021020,9.0
021022,9.0
021023,9.2
021025,9.1
021026,9.1
021028,9.0
021029,9.0
021034,9.1
021036,8.9
021037,9.1
021039,9.3
021040,9.0
021041,8.9
021042,9.1
021043,9.1
021044,8.9
021045,9.1
021046,8.9
021047,9.0
021048,8.9
021050,9.0
021051,9.1
021055,9.1
021056,9.2
021057,9.2
021059,9.0
021063,9.0
021065,9.1
021066,9.1
021067,9.1
021068,9.1
021069,9.1
021071,9.1
021076,9.0
021077,9.1
021078,9.1
021080,9.0
021081,8.9
021082,9.0
021083,9.1
021084,9.2
021085,9.1
021086,9.1
021087,9.0
021088,9.0
021090,9.1
021095,9.0
021096,9.0
021097,9.2
021098,9.2
021099,9.1
021100,8.8
021101,9.2
021103,8.9
021105,9.2
021106,9.0
021108,9.1
021109,9.0
021110,9.2
021112,9.1
021114,9.1
021115,9.2
021116,9.0
021117,9.4
021118,9.2
021119,9.3
021122,9.1
021124,9.0
021125,9.1
021126,9.0
021129,8.9
021130,9.2
021132,9.0
021133,8.9
021135,9.0
021136,9.2
021137,9.0
021139,9.1
021141,8.9
021142,9.0
021146,9.2
021147,8.9
021148,9.1
021149,9.3
021150,8.8
021152,9.0
021154,8.9
021155,9.1
021156,8.8
021157,9.0
021158,9.0
021159,9.0
021162,9.0
021163,8.9
021167,9.0
021169,9.0
021170,9.0
021171,8.9
021172,8.9
021173,9.0
021174,9.2
021177,9.1
021178,9.2
021180,9.1
021181,8.9
021182,8.9
021184,9.0
021186,9.3
021187,9.2
021188,9.1
021189,9.0
021190,9.1
021191,8.9
021193,9.1
021194,9.2
021196,9.0
021198,9.1
021201,8.9
021202,9.0
021203,9.2
021204,9.1
021205,8.8
021207,9.0
021209,9.1
021210,9.0
021212,9.2
021213,9.1
021214,9.1
021215,9.0
021216,9.0
021217,9.0
021218,9.1
021219,8.9
021221,8.9
021222,9.0
021226,9.1
021227,9.1
021228,9.1
021229,9.2
021230,9.0
021233,9.2
021235,9.2
021237,9.2
021238,9.1
021239,8.8
021240,9.0
021241,9.0
021242,9.1
021244,9.0
021245,9.1
021246,9.2
021248,9.1
021249,9.0
021250,9.1
021251,8.8
021252,8.9
021253,9.1
021254,9.1
021255,9.2
021256,9.2
021257,8.9
021258,9.0
021259,8.9
021260,8.8
021263,9.2
021264,9.0
021265,9.1
021266,9.1
021268,8.9
021269,9.1
021271,9.1
021272,9.3
021273,8.9
021274,9.0
021275,9.0
021276,8.9
021277,8.8
021278,9.2
021279,9.0
021281,9.0
021282,9.2
021283,9.2
021284,9.2
021286,9.0
021287,9.1
021289,9.2
021290,9.1
021291,9.0
021292,8.9
021293,8.9
021295,9.1
021297,8.8
021298,9.0
021300,9.1
021301,9.1
021302,9.1
021304,9.0
021305,9.0
021306,9.0
021308,9.1
021309,9.1
021310,9.2
021311,9.1
021312,8.9
021313,9.1
021315,9.0
021317,9.1
021320,9.1
021322,9.1
021323,9.2
021324,8.9
021325,9.1
021326,9.1
021327,9.0
021329,9.3
021330,9.1
021332,9.0
021334,9.1
021335,9.2
021336,9.0
021337,9.1
021338,9.1
021339,9.0
021340,9.3
021341,9.1
021342,9.2
021343,9.0
021344,9.0
021345,9.2
021346,8.9
021347,8.9
021348,9.0
021349,9.0
021351,8.9
021352,9.2
021353,9.0
021354,9.2
021356,9.1
021357,9.0
021359,9.2
021360,9.1
021361,9.2
021363,9.1
021364,9.0
021365,9.0
021366,9.1
021367,9.0
021368,9.1
021369,9.2
021370,9.1
021371,9.0
021372,9.2
021373,9.2
021374,9.1
021375,9.0
021377,9.0
021379,9.1
021380,9.2
021381,9.1
021383,9.1
021384,8.9
021385,9.0
021386,9.2
021387,8.9
021388,9.0
021389,9.1
021390,9.1
021391,8.8
021392,9.1
021394,8.9
021395,9.0
021397,9.0
021398,9.0
021399,9.1
021401,9.1
021402,9.2
021404,9.1
021406,8.9
021407,9.2
021408,8.7
021409,9.1
021410,9.1
021412,9.1
021413,9.3
021414,9.1
021415,9.1
021416,9.2
021417,9.1
021418,9.0
021419,9.1
021420,9.1
021421,8.9
021423,9.0
021424,8.9
021425,9.0
021426,9.1
021429,8.9
021430,9.0
021431,9.0
021432,9.1
021433,9.1
021434,9.0
021435,8.9
021437,9.0
021438,9.0
021439,9.0
021440,8.9
021442,9.1
021443,9.0
021444,9.0
021445,9.1
021446,9.0
021449,9.0
021450,8.7
021452,9.3
021453,9.1
021454,9.0
021455,9.1
021456,8.9
021457,9.1
021459,9.0
021461,9.1
021462,9.0
021463,9.1
021464,9.2
021465,9.0
021468,8.9
021469,9.1
021470,8.9
021471,9.2
021472,9.3
021473,9.0
021474,9.0
021475,9.1
021477,9.1
021478,9.2
021479,9.1
021480,9.1
021481,9.1
021483,8.9
021484,9.1
021485,9.0
021486,9.1
021488,9.0
021490,9.1
021491,9.1
021492,9.2
021493,9.1
021494,9.0
021495,9.0
021496,9.1
021497,9.0
021499,9.1
021500,9.2
021502,8.8
021503,9.0
021505,9.1
021506,9.1
021507,9.0
021509,9.1
021510,9.1
021511,8.9
021512,9.2
021513,9.1
021515,9.0
021517,9.1
021518,9.2
021519,8.9
021520,8.8
021521,9.0
021522,8.9
021523,8.9
021524,9.2
021526,9.0
021527,8.9
021528,9.2
021529,9.2
021530,9.1
021532,9.0
021533,9.2
021535,9.0
021538,9.0
021539,9.1
021540,9.0
021541,9.1
021542,8.9
021543,9.0
021544,9.0
021546,8.9
021547,9.1
021549,9.1
021550,9.1
021552,9.0
021553,9.2
021555,9.2
021556,9.0
021558,9.1
021562,9.1
021563,9.1
021564,9.2
021566,9.0
021570,8.9
021571,8.8
021572,9.0
021573,9.0
021574,9.0
021575,9.3
021576,9.1
021577,9.0
021578,9.1
021579,9.2
021582,9.0
021583,9.1
021584,9.3
021585,9.0
021586,8.9
021587,9.0
021588,8.9
021589,8.9
021590,9.1
021592,9.0
021594,9.1
021595,8.9
021596,9.0
021598,9.1
021599,9.1
021601,9.3
021602,9.2
021605,9.0
021606,8.9
021607,9.0
021609,9.2
021610,9.1
021611,9.1
021613,9.0
021614,8.9
021615,8.9
021619,9.1
021622,9.1
021623,8.8
021625,9.1
021626,9.1
021629,8.8
021630,9.1
021631,8.9
021633,9.2
021636,9.2
021637,9.0
021639,9.2
021640,9.0
021641,9.0
021642,9.1
021644,9.2
021646,9.0
021647,9.1
021649,8.8
021651,9.0
021652,8.9
021653,9.0
021654,9.1
021655,8.7
021656,9.0
021657,9.1
021658,8.9
021659,9.1
021660,9.1
021661,9.0
021663,9.1
021664,8.9
021665,8.9
021666,9.0
021667,9.1
021668,9.0
021670,9.0
021672,9.0
021673,9.2
021674,8.8
021677,9.1
021678,9.0
021679,8.9
021682,9.1
021683,9.1
021684,9.1
021685,8.8
021686,8.9
021688,9.3
021689,9.1
021693,9.0
021696,9.0
021697,9.0
021698,8.9
021699,9.1
021701,8.9
021702,9.0
021703,9.1
021704,9.0
021705,8.9
021708,9.1
021711,9.1
021712,9.0
021714,9.2
021716,9.0
021719,9.0
021720,9.0
021721,9.0
021722,9.2
021723,9.0
021724,9.1
021725,9.0
021726,9.0
021727,9.1
021728,8.9
021729,9.0
021730,8.9
021731,9.2
021734,9.1
021735,9.0
021737,9.2
021739,9.0
021740,9.1
021741,9.3
021742,9.1
021743,9.0
021745,9.2
021747,8.9
021748,9.2
021749,9.0
021750,9.1
021751,9.2
021753,9.1
021754,9.2
021755,8.8
021756,8.8
021757,9.1
021758,9.0
021759,9.3
021761,9.1
021762,8.8
021763,9.1
021764,9.1
021765,9.0
021766,9.1
021767,9.1
021768,9.1
021769,8.9
021773,9.2
021775,8.9
021777,9.0
021778,8.9
021779,9.2
021780,9.1
021782,9.1
021783,8.9
021785,9.1
021788,9.0
021789,9.1
021790,9.2
021792,9.2
021794,9.0
021795,9.1
021797,9.0
021798,9.1
021799,9.0
021800,9.1
021801,9.0
021802,9.1
021803,8.9
021805,9.0
021806,8.8
021807,9.2
021808,8.9
021809,9.0
021810,9.2
021811,8.9
021812,9.3
021813,9.0
021814,9.1
021815,9.0
021816,9.1
021817,9.0
021818,9.3
021819,9.2
021821,9.2
021823,9.2
021825,9.2
021826,9.0
021829,9.0
021831,9.2
021832,9.0
021833,9.1
021834,9.0
021835,9.2
021837,9.2
021839,9.1
021841,9.2
021842,9.2
021843,9.0
021845,8.9
021847,8.9
021848,9.1
021850,8.9
021854,9.2
021855,9.0
021856,9.3
021857,9.0
021858,9.2
021859,8.9
021860,9.2
021862,9.1
021863,8.9
021864,9.0
021865,9.1
021867,9.0
021868,9.0
021869,9.0
021870,9.0
021871,8.9
021872,9.0
021874,9.0
021875,9.0
021877,8.9
021879,9.0
021880,9.1
021881,9.0
021882,9.3
021883,9.0
021884,8.9
021885,8.9
021886,9.1
021887,8.9
021888,8.9
021889,9.2
021890,9.0
021891,9.1
021892,9.0
021895,8.8
021896,9.0
021898,8.9
021899,9.0
021900,9.1
021901,8.9
021902,9.0
021903,9.1
021904,9.1
021905,9.1
021907,8.9
021908,9.2
021909,9.1
021911,9.0
021912,9.3
021915,9.1
021916,9.1
021917,9.1
021918,9.0
021919,8.9
021920,9.2
021922,9.0
021923,8.9
021924,9.2
021925,9.1
021926,9.0
021927,8.9
021928,8.8
021929,9.1
021930,8.9
021932,9.0
021933,9.1
021934,9.0
021935,9.1
021936,9.1
021938,8.9
021939,9.0
021940,9.2
021941,9.0
021943,9.3
021944,8.9
021945,8.9
021947,8.9
021948,9.3
021949,9.0
021950,9.1
021952,8.9
021953,9.2
021954,9.2
021955,9.2
021956,9.1
021957,9.1
021958,9.3
021959,8.8
021960,9.0
021961,9.1
021962,9.1
021963,9.0
021964,9.1
021965,9.1
021968,9.2
021972,8.8
021973,9.1
021974,9.2
021978,9.2
021980,9.2
021984,9.0
021985,9.0
021986,9.2
021988,9.0
021989,9.0
021990,8.9
021991,9.0
021992,9.1
021993,9.1
021994,9.3
021996,8.9
021997,8.8
021998,8.9
021999,9.2
022001,8.9
022002,9.1
022003,9.0
022004,8.9
022006,9.3
022007,8.9
022008,9.1
022013,9.0
022014,9.1
022015,9.2
022016,9.1
022020,9.2
022021,9.3
022022,8.9
022023,9.0
022024,9.0
022026,9.0
022027,9.1
022028,9.0
022030,9.2
022031,9.1
022032,8.8
022033,9.2
022034,9.2
022035,9.1
022036,9.2
022039,9.1
022041,9.0
022042,9.2
022046,9.0
022047,9.0
022048,9.2
022049,9.2
022050,9.0
022054,8.9
022055,9.2
022056,9.0
022057,8.9
022058,9.0
022059,9.0
022061,9.1
022062,9.0
022063,9.2
022064,9.1
022066,8.6
022067,9.1
022068,9.2
022069,9.2
022070,9.2
022073,9.1
022074,9.3
022075,9.1
022076,9.1
022077,9.0
022079,9.2
022080,9.1
022081,8.8
022082,9.0
022083,9.1
022084,9.0
022085,8.9
022086,9.0
022087,9.1
022088,9.0
022089,9.2
022091,9.1
022092,8.9
022093,9.2
022094,9.0
022095,9.1
022096,9.0
022098,9.1
022100,9.2
022101,9.0
022103,9.1
022105,9.0
022106,8.9
022107,9.0
022108,9.0
022110,8.9
022112,9.0
022113,8.9
022114,9.0
022115,9.0
022116,9.1
022117,8.9
022118,8.8
022119,9.0
022120,8.9
022124,8.9
022126,9.3
022127,8.9
022128,9.0
022129,9.0
022130,9.0
022131,9.3
022132,9.0
022134,9.1
022135,8.9
022136,9.2
022137,8.9
022139,9.1
022140,8.8
022143,9.0
022144,9.1
022145,8.9
022146,8.8
022147,8.9
022148,9.0
022149,9.3
022150,9.0
022151,8.8
022152,9.1
022153,9.0
022154,9.0
022155,9.1
022157,9.3
022159,9.3
022160,9.3
022161,8.9
022162,9.1
022163,9.1
022165,9.3
022166,9.1
022167,9.0
022168,9.0
022169,9.1
022171,8.9
022176,9.0
022177,8.9
022178,9.2
022179,9.2
022180,9.2
022181,9.0
022183,9.0
022184,9.2
022185,9.0
022186,8.9
022187,9.0
022188,8.9
022189,9.0
022190,9.2
022191,9.1
022192,9.1
022193,9.2
022194,9.0
022195,9.1
022196,9.2
022197,8.9
022198,9.1
022199,9.1
022200,8.9
022202,9.0
022203,9.0
022204,9.0
022209,9.0
022210,9.0
022211,9.1
022212,9.0
022213,8.9
022214,9.0
022216,8.9
022218,9.0
022219,9.2
022220,9.0
022221,9.0
022222,9.2
022223,9.1
022224,9.0
022225,9.1
022226,9.3
022228,9.1
022230,9.0
022231,8.9
022232,9.0
022234,9.0
022237,9.2
022238,9.0
022241,8.9
022242,9.2
022243,9.0
022245,9.1
022246,9.1
022247,9.0
022248,9.2
022249,9.2
022252,9.0
022253,9.0
022254,9.2
022255,9.1
022256,9.0
022257,9.0
022258,9.0
022259,9.0
022260,9.0
022261,9.1
022263,9.1
022266,9.1
022267,9.2
022268,9.1
022269,9.1
022270,9.1
022271,9.1
022273,9.1
022274,9.1
022275,9.1
022276,9.0
022277,9.1
022280,9.0
022282,9.1
022283,9.1
022284,8.8
022285,9.0
022287,8.9
022288,8.9
022289,9.1
022290,9.0
022292,8.9
022293,9.2
022294,9.0
022295,9.0
022297,9.1
022298,9.2
022300,9.3
022301,9.1
022302,9.1
022305,9.1
022306,9.0
022308,9.1
022309,9.2
022310,9.0
022311,9.1
022312,9.0
022313,9.1
022314,8.9
022315,9.3
022316,8.9
022317,9.1
022318,9.0
022320,9.1
022321,9.3
022322,9.2
022323,9.2
022324,8.9
022326,9.3
022327,9.1
022329,9.3
022330,9.0
022331,9.1
022332,9.0
022333,9.1
022334,9.1
022336,9.2
022337,9.1
022338,9.0
022340,9.1
022341,9.1
022342,9.1
022344,9.0
022345,9.1
022347,9.0
022348,9.2
022349,9.1
022352,9.3
022354,9.2
022355,9.3
022356,9.0
022357,9.2
022358,9.2
022359,8.9
022360,9.1
022361,9.0
022362,9.1
022364,9.0
022365,9.3
022367,9.3
022368,9.0
022370,9.2
022371,9.0
022372,9.1
022373,9.2
022374,9.1
022376,8.9
022379,9.2
022380,9.2
022381,8.9
022382,9.1
022383,9.0
022384,9.0
022385,9.0
022386,8.9
022387,9.1
022388,9.2
022389,8.8
022390,9.1
022391,8.9
022393,8.9
022394,9.1
022395,9.1
022396,9.0
022397,8.9
022398,9.1
022399,9.0
022400,9.1
022401,9.3
022403,9.0
022404,9.2
022405,9.3
022406,9.2
022409,9.3
022410,8.9
022411,9.1
022412,9.1
022413,9.2
022414,9.0
022417,9.1
022420,9.2
022421,9.2
022422,9.2
022423,9.0
022427,9.1
022428,9.4
022430,9.2
022431,9.1
022432,9.3
022433,9.1
022434,9.1
022435,8.9
022437,9.1
022439,9.1
022441,9.1
022443,9.3
022444,9.2
022445,9.1
022447,8.9
022448,9.1
022449,9.2
022450,9.3
022452,9.2
022453,9.0
022455,9.2
022456,9.1
022457,9.3
022458,9.2
022459,9.3
022460,9.1
022461,9.1
022462,9.2
022463,9.1
022464,9.2
022465,9.1
022466,9.1
022467,9.0
022468,9.0
022469,9.3
022471,9.2
022472,9.1
022473,9.2
022474,9.2
022475,9.1
022476,9.0
022478,9.3
022479,9.0
022483,9.0
022485,9.1
022487,9.1
022488,9.1
022490,9.2
022491,9.1
022492,9.1
022493,9.1
022494,9.0
022495,9.1
022496,9.2
022498,9.0
022500,9.0
022502,9.0
022503,9.1
022504,9.2
022506,9.2
022507,9.3
022508,9.0
022510,9.0
022511,9.3
022512,9.2
022515,9.1
022516,9.1
022517,9.1
022518,9.1
022519,9.1
022520,9.2
022523,9.2
022524,9.2
022525,9.0
022526,9.2
022527,9.0
022528,9.3
022529,9.2
022533,9.3
022534,9.1
022536,8.9
022537,9.2
022538,9.2
022539,9.1
022540,9.3
022541,9.3
022542,8.8
022543,9.2
022545,9.2
022546,9.0
022547,9.1
022548,9.1
022549,9.3
022550,9.2
022551,9.2
022552,9.3
022553,9.2
022554,9.2
022556,9.3
022557,9.1
022558,9.3
022559,9.2
022561,9.2
022562,9.2
022563,9.0
022564,9.3
022566,9.2
022567,9.3
022568,9.3
022569,9.1
022570,9.0
022571,9.2
022572,9.0
022573,9.2
022574,9.2
022577,9.2
022578,9.0
022579,9.1
022580,9.1
022581,9.2
022582,9.1
022583,9.2
022584,9.1
022586,9.3
022587,9.4
022588,9.3
022589,9.0
022591,9.1
022593,8.9
022595,9.2
022596,9.3
022597,9.3
022598,8.9
022602,9.3
022604,9.2
022605,9.2
022606,8.9
022608,9.0
022609,9.0
022610,9.4
022611,9.2
022612,9.1
022613,9.3
022614,9.2
022617,9.3
022618,9.2
022619,9.1
022621,9.1
022622,9.1
022623,9.0
022624,9.0
022625,9.2
022626,9.1
022627,9.3
022628,9.4
022630,9.2
022631,9.2
022633,9.1
022634,9.0
022636,9.0
022637,9.0
022639,9.2
022640,9.0
022642,9.1
022643,9.0
022644,9.1
022645,9.2
022646,9.1
022647,9.3
022648,9.1
022649,9.0
022650,9.3
022651,9.3
022653,9.3
022654,8.9
022655,9.1
022656,9.1
022658,9.2
022659,9.1
022662,9.0
022663,9.2
022664,9.1
022665,9.2
022666,9.1
022668,9.2
022669,9.0
022670,9.1
022672,9.2
022673,9.0
022676,9.3
022677,9.0
022679,9.2
022680,8.8
022682,9.3
022684,9.2
022685,9.1
022686,9.2
022687,9.1
022688,9.2
022690,9.1
022691,9.1
022692,9.1
022693,8.9
022694,9.0
022695,9.1
022696,9.2
022697,9.1
022698,9.1
022700,9.0
022701,9.1
022702,9.2
022703,9.1
022704,9.2
022705,9.2
022706,9.1
022707,9.1
022708,9.2
022709,9.2
022710,9.1
022711,9.2
022712,8.9
022713,9.2
022714,9.3
022715,9.1
022716,9.2
022717,9.2
022718,9.3
022720,9.2
022721,9.2
022722,9.0
022723,9.2
022724,9.2
022726,9.0
022728,9.3
022732,9.2
022733,9.2
022734,9.2
022736,9.0
022738,9.1
022739,9.1
022740,9.0
022741,9.1
022742,9.4
022744,9.2
022745,9.1
022746,9.3
022747,9.2
022748,9.2
022749,9.1
022751,9.2
022752,9.1
022753,9.2
022755,9.2
022756,9.0
022758,9.1
022759,9.3
022760,9.2
022762,9.2
022764,9.3
022765,9.1
022767,9.1
022770,9.2
022771,9.1
022772,9.4
022773,9.2
022775,9.1
022776,9.2
022777,9.1
022778,9.1
022779,9.0
022781,9.2
022782,9.2
022783,9.2
022784,9.1
022785,9.2
022786,9.3
022787,9.2
022788,9.2
022789,9.1
022790,9.2
022791,9.3
022792,8.9
022793,9.1
022794,9.2
022797,9.2
022799,9.2
022802,9.0
022804,9.2
022805,9.2
022807,9.1
022808,9.2
022810,9.2
022811,9.3
022813,9.1
022814,9.0
022816,9.1
022818,9.1
022819,9.2
022820,9.3
022822,9.3
022824,9.1
022825,9.1
022826,9.3
022827,9.1
022828,9.1
022829,9.3
022831,9.1
022833,9.2
022835,9.3
022836,9.0
022837,9.2
022838,9.1
022840,9.2
022841,9.2
022845,9.1
022846,9.1
022847,9.1
022848,9.2
022849,9.3
022850,9.2
022851,9.2
022853,9.1
022854,9.0
022855,9.1
022856,9.3
022857,9.1
022858,9.2
022860,9.0
022861,9.0
022862,9.0
022863,9.3
022864,9.0
022867,9.3
022868,9.3
022869,9.0
022871,9.0
022872,9.0
022873,9.2
022874,9.1
022876,9.0
022877,9.3
022878,9.1
022879,9.1
022880,9.0
022881,9.1
022883,8.9
022884,9.0
022885,9.4
022886,9.1
022888,9.3
022889,9.1
022891,9.2
022892,9.1
022893,9.1
022894,9.3
022895,9.2
022896,9.1
022897,9.1
022900,9.3
022901,9.0
022904,9.0
022905,9.1
022906,9.3
022908,9.2
022909,9.2
022910,9.2
022911,9.2
022912,9.1
022913,9.1
022916,9.0
022917,9.1
022918,9.1
022919,9.3
022920,9.2
022921,9.0
022922,9.2
022923,9.2
022924,9.3
022925,9.2
022926,8.9
022927,9.2
022928,9.1
022929,9.0
022930,9.1
022931,9.1
022933,9.2
022935,9.1
022936,9.2
022937,9.2
022938,9.2
022939,9.0
022940,9.2
022941,9.1
022942,9.0
022943,8.9
022944,9.2
022947,9.2
022950,9.4
022951,9.2
022953,9.1
022955,9.2
022959,9.2
022963,9.3
022964,9.1
022965,9.3
022967,9.2
022968,9.2
022969,9.2
022971,9.1
022972,9.1
022973,9.3
022975,8.9
022976,9.2
022977,9.3
022979,9.2
022983,9.0
022984,9.1
022985,9.0
022986,9.2
022988,9.0
022989,9.2
022990,9.2
022991,9.3
022992,9.2
022993,9.1
022994,9.0
022998,9.1
023000,9.2
023001,9.4
023003,9.1
023004,9.2
023005,9.1
023007,9.4
023009,9.2
023011,9.2
023012,9.1
023014,9.1
023015,9.3
023016,8.9
023018,9.3
023021,9.0
023022,9.2
023023,9.2
023025,9.1
023026,9.3
023028,9.1
023029,9.2
023030,9.1
023031,9.4
023032,9.0
023033,9.2
023034,9.1
023035,9.1
023037,9.2
023038,9.1
023040,9.2
023041,9.0
023042,9.3
023043,9.2
023044,9.0
023045,9.1
023046,9.1
023047,9.2
023048,9.1
023050,9.0
023052,9.1
023053,9.2
023054,9.0
023055,9.1
023056,9.1
023057,9.1
023059,9.0
023060,9.3
023061,9.1
023063,9.1
023064,9.2
023065,9.0
023066,9.2
023068,9.2
023070,9.3
023072,9.5
023073,9.1
023074,9.1
023075,9.2
023076,9.1
023077,9.0
023080,9.1
023081,9.1
023082,9.2
023084,9.2
023085,9.3
023086,9.2
023087,9.1
023089,9.2
023090,9.2
023091,9.2
023092,9.0
023096,9.2
023097,9.2
023099,9.3
023102,9.2
023104,9.1
023105,9.2
023106,9.1
023107,9.2
023111,9.3
023112,9.2
023114,9.3
023115,9.1
